"file_name","caption_predicted"
"Neighborhood  Bird Ambiance 3.wav","Birds are chirping and tweeting in the trees."
"New Inn.wav","People are talking and clinking glasses while music plays in the background."
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","Birds chirp in the background as a waterfall rushes by."
"New Lift.wav","A door opens and closes, and then a car door opens and closes."
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_04.wav","Birds are chirping and traffic is passing in the distance."
"Night Frogs.wav","Frogs are croaking and crickets are chirping in the background."
"Ocean Waves 1.wav","Waves crash against the shore as the wind blows."
"Night drive.wav","A machine is running at a constant speed."
"Ocean and Fog Horn.wav","The wind is blowing and the wind is howling."
"Ominous Ambience.wav","A machine is running at a constant speed."
"Otari Walk.wav","Children are playing and playing on a playground."
"Opening and Closing Bolt Door.wav","A person opens a door and then closes it."
"Outdoor nature sounds.wav","Birds chirp in the background while an airplane flies overhead."
"OrchardBirds.wav","A variety of birds are chirping and singing."
"Outdoors rumble.wav","A machine is running at a constant speed."
"OrchestraTuning1.wav","Someone is playing a violin and then people begin clapping."
"Outdoors, Cars pass by.wav","Birds chirp in the background as a car speeds by."
"Outside01.wav","Birds chirp in the background as a car drives by."
"POLLA AIGUA 0.16.wav","Someone is walking and a machine is making noises in the background."
"Outside02.wav","Several cars and trucks driving by on a busy road."
"PS3F_FOZ_centro_Mufato_fita_embalagem_tarde.wav","People are talking in the background as paper is being ripped out."
"Owls.wav","A dog is barking and a bird is chirping."
"Page turns and book close_open.wav","A person is flipping through the pages of a book."
"Oystercatchers and Chic.wav","A seagull squawks while waves crash in the background."
"PageFlip5.wav","Someone is flipping through the pages of a book."
"Paper Blowing.wav","A train is slowly rolling down the tracks."
"Parking Garage - Ambiance, Electrical Hum 1.wav","Static and white noise that does not change in noise or tone."
"Papyrusatmo.wav","Birds are chirping in the background while a person is snoring loudly."
"Pasir Panjang Calm Ocean.wav","Water is lapping up against a rocky shore."
"Pardelas.wav","Someone is playing with an empty candy wrapper like toy."
"PassingMotorCycles01.wav","A motorcycle passes by and then a motorcycle passes by."
"Park 3.wav","Birds chirp in the background as the wind blows."
"Pebbles_Scrape_Drag_Foot.wav","A person is walking through the snow."
"Pencil 1.wav","Pages of a book are turned, then the pages are turned again, then the pages are turned again."
"Plane Over Traffic.wav","A train is passing by on the tracks."
"Pencil Writing.wav","A piece of chalk is being written on the blackboard."
"Plastic Chips Wrapper.wav","A plastic bag is being crumpled up."
"Pensol - le Moulin cours d&#39;eau.wav","Water is bubbling and gurgling as it rushes by."
"Plastic Ruler hit.wav","Someone is clapping their hands against their body."
"People talking while waiting the bus.wav","A man and a woman are talking to each other."
"Playing organ with an open window.wav","Someone is playing a song on an accordion."
"Plaza_de_la_Revolucion_risa.wav","People are talking and a dog barks."
"Prep Rally.wav","A horn is blowing while people are talking and clapping."
"Popcorn Popping.wav","A hard object is striking another hard object in a rhythmic way."
"Printing Press 4.wav","A machine is running at a constant speed."
"Pouring Into Glass.wav","Water is poured into a container and then the water is turned off."
"Pulley Sounds.wav","Coins are being put into a vending machine."
"Power station interior ATM.wav","A machine is running at a constant speed."
"Queen Street Mill, loom running then stops.wav","A machine is running loudly and then slowly comes to a stop."
"QuietForestSpringEvening.wav","Birds are chirping and tweeting in the background."
"RG Railing Ring.wav","A gong is hit and the gong goes off."
"R05_0345.wav","Birds are chirping in the background as a car drives by."
"RKeaton_EMF366_12_Tearing Thick Paper.wav","A piece of plastic is being crumpled."
"R09_0005 bird ambience.wav","Birds chirp in the background as cars drive by."
"RNC - St. Paul - 2008-09-02 (normalized).wav","A group of people chant, then a crowd cheers."
"RBH_Household_shower 03.wav","Water is running into a sink and then the water is turned off."
"RYTH_door.wav","People are talking in the background as someone opens a door."
"Radio Fuzz for Old Radio Broadcast FF233.wav","Rain falling on a roof and on the ground."
"Rain A. Sample Bank 2. 14-4-2010.wav","Birds chirp in the background as a waterfall rushes by."
"Radio Garble.wav","Someone is listening to a radio broadcast."
"Rain Loop with Low-Cut Filter.wav","It is raining hard and water is dripping off the roof."
"RadioFan.wav","A person is watching a show on television."
"Rain Outside window from the indoor version.wav","Rain patters steadily on a tin roof."
"Railroad Crossing Japan.wav","A train is slowly coming to a stop."
"Rain hitting leafs.wav","A person walks on a hard surface as rain falls in the background."
"Rain hitting window.wav","A helicopter is flying in the air at a steady pace."
"RainGutter.wav","Someone is walking on a hard surface and water is dripping."
"Rain on Window.wav","Rain is falling on a metal roof top."
"Rain_Falling_On_Umbrella.wav","A radio tuner being moved through static and radio static."
"Rain on awning, canopy.wav","It is raining and thunder is rumbling in the background."
"Rain_thunder-20120406-154324.wav","Rain is falling and thunder is rumbling in the background."
"Rain recording.wav","Water is flowing in a creek at a pretty fast rate."
"Rain_under_tree.wav","It is raining and birds are chirping in the background."
"Red Beach at night - RJ.wav","Machinery is running while people are talking in the background."
"Remix of 101980__pyr0x__growl_variants.wav","A person is snoring loudly and intermittently."
"Reel-to-Reel Tape On Fast Forward.wav","Birds are chirping and singing in the background."
"RemoteControl.Antique.Zenith.wav","A coin is dropped into a glass eight times."
"Regent&#39;s conversation.wav","A couple of men and a woman are talking and walking."
"Residential kitchen roomtone, refrigerator fridge hum.wav","A machine is running at a constant speed."
"Remix of 101674__Robinhood76__01906_aluminium_foil_&#39;space-alien radio-static remix&#39;.wav","Water splashes and gurgles as time goes on."
"ResidentialFallNight_crickets.wav","Crickets chirp in the background as the wind blows."
"Rio Cadi.wav","Water is flowing in a creek at a pretty fast rate."
"Roadside.wav","A machine is running at a constant speed and then speeds up."
"River Alde marsh.wav","Birds are chirping in the background as the wind is blowing."
"Rocks - hits.wav","A hard object is striking another hard object in a rhythmic way."
"River far 1.wav","Water is flowing and birds are chirping in the background."
"Rolling Wind - looping.wav","The wind is howling and gets louder as time goes on."
"Riverdream Water HGain.wav","Water rushes down a waterfall at a high velocity."
"Ronda - Fountain near the Town Hall (general) - Fuente cerca del Ayuntamiento (general).wav","It is raining hard and water is dripping off the roof."
"Ronda - The Old Shrine - La antigua Ermita.wav","Birds are chirping while people are talking in the background."
"Running Dirt Tennis Shoes.wav","A person is walking along a gravel path."
"Room Tone Inside a Car.wav","It is raining and the wind is blowing."
"Rushing_water+wind-Rec_Samsung_HMX-F80_Camcorder.wav","Rain is pouring down on the roof of a house."
"RoomTone.wav","A machine is running at a constant speed and then suddenly stops."
"Rynek Warszaski.wav","People are talking as birds chirp in the background."
"Roosters and dogs wake up in the small village of La Preciosita.  A morning in Mexican countryside.wav","A rooster is crowing and a chicken is crowing too."
"SFX metal banging.wav","A person is hammering on a metal pipe."
"STE-002-dishes_lisbon_restaurant.wav","People are talking while dishes and utensils are being moved around."
"STE-034 vatican steps.wav","A group of people are talking and walking."
"STE-011 broadway bridge traffic.wav","Several cars and trucks driving by on a highway."
"STE-037 vatican coridor.wav","People are talking to each other while they are walking."
"STE-018_lisbonbirds.wav","Birds are chirping and people are talking in the background."
"STE-039 trevi fountain at night.wav","Water is running while people are talking in the background."
"STE-027-edit.wav","Crickets chirp in the background as the wind blows."
"STE-041.wav","The wind is blowing at a very fast rate."
"SYnth_NoisesAX8.wav","A loud creaking resonates incessantly as time goes on."
"San Francisco Traffic at Powell And O&#39;Farrell.wav","A person takes off on a motorcycle as people talk in the background."
"Saas-Fee Hannig Field 03 100710.wav","Birds chirp in the background as the wind blows."
"Santa Motor.wav","An electric saw is cutting through a piece of wood."
"SamyeLing_Drain121102.wav","Water is pouring into a container that already has water in it."
"Santas workshop.wav","A bell is ringing while people are talking and a siren goes off in the distance."
"SamyeLing_Pheasant121102.wav","A chicken is clucking while birds are chirping in the background."
"Scops owl&#39;s call in night silence.wav","A bird is chirping in the foreground and two other birds are chirping in the background."
"Sea Atmosphere.wav","Waves crash against the shore as the wind blows."
"Sepang Beach 04.wav","Waves crash against the shore as the wind blows."
"Sea sound-3.wav","Waves crash against the shore as the wind blows."
"Serving Water Quickly.wav","Water is poured into a container that has water in it."
"SeaShell_02.wav","A bag is being crumpled up and the contents poured out."
"Sewer outflow to the Baltic sea.wav","A truck is driving down the road with the window open."
"Seashore Atmos LW2.wav","Water is lapping up against a rocky shore."
"Shaking Gate.wav","Metal objects are being tumbled around in a metal container."
"Shaking and dragging of jar with stones.wav","A zipper is being zipped up and down several times."
"ShortCarRain.wav","Rain is falling and thunder is rumbling in the distance."
"Shanghai Traffic Near Peoples Square.wav","Several cars and trucks driving by on a busy highway."
"Shower Driping Fast to Slow.wav","A person is using a sewing machine to sew something."
"Shed Floor.wav","Someone opens a door and then closes it multiple times."
"Shower Running 01.wav","Water is running from a faucet into a tub."
"Shinkansen-announcement-3.wav","An announcement is made over a public announcement system."
"Shower and walk - front.wav","Rain is pouring down on the roof of a house."
"ShowerAndSoap.wav","A person is snoring while water is running in the background."
"Siren Milan.wav","A fire truck is sounding its siren as it drives down the road."
"SilverStarSearchAndRescue.wav","A machine is running at a constant speed and volume."
"Sliding doors.wav","A drawer is opened and closed several times."
"Sink Drain.wav","Someone is using a metal object to put something in place."
"Slow Windchimes.wav","Church bells are ringing in the tower top."
"Sink and Water.wav","A faucet is turned on and water pours out of it."
"Small Junk Dropped.wav","Small objects are being dropped into a container."
"Small plane.wav","A very loud, continuous buzzing that does not change in noise or tone."
"SonicSnap_GPSUK_Cockerel.wav","Birds chirp in the background as the wind blows and a rooster crows."
"Small watetfall.wav","Heavy rain is pouring down while people are talking in the background."
"SonicSnap_GPSUK_sewing machine.wav","A person is using a power tool to drill something."
"Snow crunch.wav","Someone is walking slowly and steadily through the snow."
"Sonido de fondo y trafico.wav","Several cars and trucks driving by on a busy highway."
"Snow effects.wav","Someone is dragging a sledge behind them as they walk."
"Sound of the wind comes from the tunnel 3.wav","A machine is running at a constant speed."
"Spanish pinball machine in bar.wav","People are talking to each other while music is playing in the background."
"Spring Lambs at Middle Hulme Farm Near Meerbrook.wav","A sheep bleats while birds chirp in the background."
"Spirited Away.wav","A train that is slowly coming to a stop."
"SpringPeepersMarch2012.wav","Crickets are chirping and frogs are croaking in the background."
"Spotted Owl2.wav","The wind is blowing and the wind is whistling."
"SpringWoodsWarblersPlusDistantGeeseMay52013.wav","Birds are chirping while people are talking in the background."
"Spring Birds Raw (New Jersey).wav","Birds are chirping and tweeting in the background."
"Squeaky car door.wav","A door creaks as it is opened and closed several times."
"Squeeky.wav","Someone is rocking back and forth in a rocking chair."
"Stairwell with echo Front.wav","A person is walking on a hard surface."
"St Pauls Bells 1.wav","A subway train is coming to a stop."
"Steam 20.wav","A clock that is ticking back and forth."
"Stadium Wind.wav","A siren blares in the distance as a vehicle drives by."
"Steam Train Coming Into the Station.wav","A train that is coming down the tracks is coming to a stop."
"Staircase walk 1.wav","Someone is walking up the stairs and then closes the door."
"Stepping in puddles w ambient rain.wav","A person is swimming in a pool of water."
"Storm Ambience.wav","Rain is pouring down while thunder is rumbling in the background."
"Street Ambient (Spain) .wav","People are talking in the background as the wind blows."
"Storm coming.wav","It is raining and the rain is hitting several different objects."
"Street Market 2.wav","A man is speaking to a group of people."
"Stream Honiton.wav","Birds are chirping and cooing in the background."
"Street sounds cars.wav","Cars are passing by on the freeway and the wind is blowing."
"Streatham Railway Station and on a Train.wav","A train that is coming to a stop at a subway station."
"Street_Car.wav","A train is coming down the tracks and people are talking."
"Strong wind in trees.wav","Waves crash against the shore as the wind blows."
"Sunny afternoon at Wansford on the Nene Valley Railway.wav","A steam train is chugging down the tracks."
"SuburbRain_Indoor.wav","Several cars and trucks driving by on a busy highway."
"Super Market.wav","Someone is working in a factory while working on a machine."
"Subway-Moscow-013.wav","A large industrial machine is operating inside of a factory."
"Surf and birds.wav","Rain is pouring down on the side of a highway."
"Sunny Afternoon Suburb Ambiance .wav","A truck passes by and then air brakes release."
"Swifts.wav","A variety of birds are chirping and singing."
"Swim Meet.wav","It is raining hard and water is pouring off of a roof."
"TOILET FLUSH 2.wav","A man speaks before a toilet is flushed."
"T156 Activity 2.2.wav","A heavy rain coming down on a roof top."
"TRAIN 1B.wav","A train is chugging down the tracks and a bell rings."
"THE_RATT21_1.wav","Several cars and trucks driving by on a busy highway."
"TRAN_Plane_PropSpin_01.wav","A machine is running at a constant speed and volume."
"TIKTOK_1.wav","The steady ticking of the hands of a clock."
"Tallarol capnegre.wav","A cricket is chirping in the background."
"Tapping two metal objects .wav","Someone is hammering on a metal pipe while birds chirp in the background."
"Texas Coastal Freeway.wav","Cars are passing by and birds are chirping."
"Teig ausrollen.wav","Someone is writing on a piece of paper with a pencil."
"The Big Circle.wav","A truck is backing up, then the breaks squeal and the truck revs its engine."
"Tenerife_bazaar_2.wav","A crowd of people are talking and laughing and a man coughs."
"The Desert Dome (Entrance).wav","People are talking while birds are chirping in the background."
"Terminal2.wav","A person is walking on a hard surface while cars are passing by in the background."
"The dishwasher.wav","A machine is running at a constant speed."
"Thunder - Guangzhou - China - Quiet.wav","Thunder rumbles in the distance as rain falls."
"Tiergarten birds early morning.wav","A variety of birds are chirping and tweeting."
"Thunder 03.wav","Thunder rumbles in the distance as time goes on."
"Tires car without an engine.wav","It is raining and the rain is hitting the ground hard."
"Thunder burst with rain.wav","Rain is falling and thunder is rumbling in the distance."
"Toilet Flushaf.wav","A toilet is flushed and the water gushes out."
"Thunder3.wav","The wind is blowing and it is getting louder and louder."
"Toilet Shuffling.wav","A toilet is flushed and the water drains."
"Tools Ratchet.wav","A fishing reel being wound up and wound down several times."
"Tractor1 FF654.wav","A machine is running at a constant speed and volume."
"Tortured Apple 03.wav","Someone is eating something crunchy and biting loudly."
"Traffic Ambient.wav","Cars are passing by on a busy highway."
"TowerofLondonBeefeater.wav","A man is speaking to a group of people."
"Traffic and pedestrians.wav","Birds chirp in the background as the wind blows."
"ToyEngineIrregular.wav","An electric saw is cutting through a piece of wood."
"Traffic.wav","A truck passes by and then another truck passes by."
"Train Horn.wav","A train blows its horn as it passes by."
"Train passing by and horning in Romania (Bacau). Close recording.wav","A train blows its horn as it passes by."
"Train Pass Koln.wav","A subway train is coming to a stop."
"Train passing by in a rail station in Brussels (Schaerbeek).wav","A train blows its horn as it passes by."
"Train and dog.wav","A dog is barking while a machine is running in the background."
"Train stop.wav","A plane flies overhead, then comes to a screeching halt."
"Train coming in.wav","A train is coming down the tracks and passing by."
"TrainDistantWhistleWithEchoDecember2015.wav","A train whistle blows twice and then twice again."
"Triumph start and idle.wav","A motorcycle engine is started and then idles."
"Two Diesel Locomotives Pass Slowly, L to R.wav","A train is passing by and a bell is ringing."
"Truck starts and stops_edit.wav","A car is started and the engine is idling."
"Ubud Crickets.wav","Birds chirp in the background as a light breeze blows."
"Tube - 1 stop to brixton.wav","A train is slowly coming to a stop."
"Under water sounds while scuba diving.wav","Bubbles float to the surface of the water as a plane passes overhead."
"Turning on Shower 2_1-2.wav","Water is running into a sink and then the water is turned off."
"Underwater Noise restless 01 140704_0285.wav","A person is swimming in a pool of water."
"Unknown morning sound from foliage-BELZ-Caye Caulker-20091211-LFE-007.wav","A person is filing a piece of wood."
"Urban Snow Melt.wav","Water is running from a faucet into a tub."
"Unseathing &amp; Wobble.wav","A person tapping on a glass and then talking."
"UrbanHerringGulls.wav","Multiple birds chirping back and forth to each other."
"Urban Covered Pathway.wav","Someone is walking on a hard surface while cars pass by in the background."
"VA State Fair # 10 (Quieter Crowd Noise).wav","A group of people are talking to each other."
"Urban Fountain (San Francisco).wav","A heavy rain coming down outside with people talking in the background."
"VCR,rewind,opendoor.wav","A teapot comes to a boil on a stove and then the teapot is turned off."
"Various gasps.wav","A man is breathing heavily while gasping for air."
"WALK_outAndBack_snowDay_01.wav","Someone is walking on a hard surface that crunches underfoot."
"Various_Bells_160516_0222.wav","A wind chime being rung over and over again."
"WATER DRIPPING ECHO.wav","Someone is washing their hands in a tub of water."
"Village road.wav","A dog is barking while cars are passing by."
"WOOD CHOPPING_ Chopping hard wood with metal Axe (SFX).wav","Someone is hammering nails into the ground."
"Voice 036.wav","A baby cries loudly while another baby cries in the background."
"WS Opening-ClosingDoor(BSROF).wav","A door squeaks as it is opened and closed several times."
"WS_20122 [8.3.09] nr drips mono uprocessed.wav","Someone is playing a xylophone in a steady rhythm."
"Walking in Kitchen.wav","A person is walking on a hardwood floor."
"Waiting for the start and applause.wav","A person coughs and then people begin clapping."
"Walking on crunchy snow.wav","Someone is dragging a bag along with them, dragging it across the bag, dragging the bag across the bag, dragging the bag across the bag, dragging the bag across the bag, dragging the bag across the bag, dragging the bag across the bag."
"Walking On Dry Leaves Normalised.wav","Leaves are being crunched as someone walks through them."
"Walking on gravel.wav","A person is walking along a gravel path."
"Walking along Highway.wav","A person is walking on gravel and a car passes by."
"Walking on pebble beach.wav","A person is walking through the snow."
"Walking shingle beach.wav","Leaves are being crunched as someone walks through them."
"Water at Parika Stelling Guyana.wav","Someone is splashing the water around in a pool."
"Wall Clock Ticking.wav","A clock ticks over and over again."
"Water dripping.wav","Water is running into a sink and down a drain."
"WasherSpinCycleWindDown4BeepEndSignal.wav","A machine is running at a constant speed."
"Water drops.wav","Water is dripping from a faucet into a tub."
"WasherSpinCycleWindUp.wav","A machine is running at a constant speed."
"Water in a canal.wav","The wind is blowing at a high altitude."
"Water machine.wav","A faucet is turned on and the water is turned off."
"Waves on the bay.wav","A person is swimming in a pool of water."
"WaterBottle.wav","Someone crumples plastic and puts a lid on it."
"WavesOnTheShore.wav","Water is lapping up against a rocky shore."
"Water_Lapping_River.wav","Someone is swimming in a pool of water."
"Weight machine, gas resistance.wav","A drill is being used to drill something."
"Waterfalls_00216.wav","Rain is pouring down very hard on the ground."
"Weinglaser.wav","Metal chimes being chimed three times."
"Westland Petrels land in their colony at dawn.wav","The wind is blowing and something is crackling."
"Wind and Rain.wav","It is raining and the rain is hitting the ground hard."
"Wet_Soggy_Squishy_Footsteps.wav","A person is walking on a gravel road."
"Wind moaning through gap in door.wav","Rain is falling and thunder is rumbling in the distance."
"Wide Stereo Outdoor Ambience - Birds, distant cars.wav","Birds are chirping and an owl is hooting in the background."
"Wind_Whistling_Dorm_Window.wav","An emergency siren is triggered twice and then three times."
"Wind Chimes On Town Square, Germany.wav","A bell is ringing while people are talking in the background."
"Wipers .wav","A person is walking on a wooden floor."
"Wobbling of paper.wav","A hard object is striking another hard object in a rhythmic way."
"Wood-burning stove.wav","A motor is running and water is dripping in the background."
"Wood Floor.wav","Someone opens a door and then closes it."
"Wooden Floor Body Slams.wav","A door is opened and closed multiple times."
"Wood Jostling.wav","Someone is rocking back and forth in a rocking chair."
"_Stream 2 at Krka falls.wav","Water is flowing down a gutter and down a drain."
"Wood Steps.wav","Someone is bouncing a ball on a hard surface."
"a boy and 2 pigs.wav","People are talking and a pig is oinking."
"a flag is waving at the pole.wav","Metal objects clang together over and over again."
"airplane01.wav","Several cars and trucks driving by on a busy highway."
"a gentle breeze, wind 6.wav","A police car with the siren on is driving down the road."
"airport general.wav","An announcement is made over a public announcement system."
"adw018raw.wav","A clock that is ticking and chiming."
"alpine bird under the rain.wav","Birds chirp in the background as the wind blows."
"affected_population.wav","A person is watching a show on television."
"ambientDanger.wav","A synthesizer is playing a song with varying volumes and pitches."
"ambienten.wav","A machine is running at a constant speed."
"amplitude rich.wav","A radio tuner being changed through static and radio stations."
"ambientphase.wav","Someone is playing a video game with a machine gun."
"amradiochanging.wav","A radio tuner being switched through static and radio stations."
"ambulance and police edinburgh old city.wav","A siren wails and then fades into the distance."
"ankara_Modlitwy3.wav","A man is singing a song with his voice echoing."
"amolador_pan_pipe.wav","Birds are squawking in the background as a car drives by."
"arribaBanderas.wav","A group of people are cheering and celebrating."
"arriving_montpellier_by_train.wav","An announcement is made over a public announcement system."
"back yard ambience loop 11-06-14.wav","Birds are chirping in the background as a car drives by."
"at the edge of the forest.wav","It is raining and the wind is blowing."
"background of the side streets of Rhodes, scooter, tourists French and American, grinder.wav","Cars are passing by on a busy street."
"at the westcoast.wav","Water is flowing while seagulls are squawking in the background."
"bag flapping.wav","A plastic bag is being crumpled up."
"auto-rickshaw-trip.wav","A person is driving a car and honking their horn."
"bands_and_motorbike.wav","Music is playing in the background as a bird chirps and a car drives by."
"bandung-taxiradio-1.wav","Two men are having a conversation as a motorcycle revs up."
"basement-stairs.wav","A hard object is striking another hard object in a rhythmic way."
"bangalore_zug_steht.wav","A machine is running at a constant speed."
"bathroom fan.wav","A machine is running at a constant speed and volume."
"bar crowd.wav","A crowd of people are talking loudly together."
"belgian_brook.wav","Water flowing in a creek at a pretty fast pace."
"barbacoa_electrica1.wav","Food sizzles in a pan while being stirred."
"bellaromani.wav","A large metal bell is struck and vibrates."
"big pit winder.wav","A siren blares in the background as a siren blares in the foreground."
"bird.wav","Birds chirp in the background as a person walks on gravel."
"big-machine-fan.wav","The wind is blowing at a pretty consistent rate."
"bird_in_rain.wav","Birds are chirping and people are talking in the background."
"bird-chatter4.wav","Birds are chirping and traffic is passing in the distance."
"birds chirping 03 short.wav","Birds are chirping and singing in the background."
"bird-twitter-car.wav","Birds chirp in the background as cars drive by."
"birds in dunes sunset NL 150510_06.wav","A variety of birds are chirping and singing."
"birds_long.wav","A variety of birds are chirping and singing."
"bologna_street1.wav","A group of people are talking to each other."
"birds_stereo.wav","A variety of birds are chirping and singing."
"bowling_basin_2.wav","A train is passing by on the railroad tracks."
"birmingham-aston-canal-extractor-fan-background.wav","A machine is running at a constant speed."
"box of valves.wav","Someone opens a package, puts the contents into a container, and then puts the contents back into the bag."
"bolivar_stan_playing.wav","Children and adults are talking as they play outdoors."
"boy becomes seagull 20.3.11.wav","A group of people are talking and a car is revving up."
"breast-pump.wav","A person uses a marker to write on a piece of paper."
"bus_leaves.wav","A large truck revs its engine and drives away."
"bridge.wav","Birds chirp in the background as a vehicle drives by."
"butter_hot_egg_pan.wav","Someone fries food in a frying pan and then moves things around."
"bunker drip resonance 1.wav","A machine is running and water is dripping in the background."
"button_drop.wav","Someone is bouncing a ball on a hard surface."
"bus pass.wav","Someone is driving down the road with the window open."
"buzzing stinging.wav","A swarm of bees are buzzing around their nest."
"can.wav","Someone is bouncing a ping pong ball against a wall."
"cat hiss yowl.wav","A baby cries and a woman speaks briefly."
"car dragging limb.wav","A machine is running at a constant speed and volume."
"cat_purr_1.wav","A cat purring and meowing in the foreground."
"carnival_parade_cologne_1.wav","Someone is watching a sporting event on television."
"cats how.wav","A cat meowing twice, then a door opens and closes."
"cars over bridge decking.wav","A train is passing by on the tracks."
"chainsaw vs chestnut tree.wav","A chainsaw is being used to cut up wood."
"charchoal drawing on paper.wav","A very heavy rain coming down outside."
"coffee.wav","A hard object is being dragged across a hard surface."
"circadas-near-casino.wav","A high pressure water jet is spraying nonstop."
"construction_rubber_mallet_01.wav","Someone is bouncing a ball on a hard surface."
"cleaning window, glass squeak.wav","An animal is making funny sounds as it moves back and forth."
"container port 01.wav","Machinery is running while people are talking in the background."
"clinking_tiles_01.wav","Someone is shaking a container containing coins or other similar objects."
"cookieSheetWiping.wav","A person opens and closes a drawer multiple times."
"cordsAndPaper.wav","Pages of a book are being turned."
"creaking train.wav","A large industrial machine is operating inside of a factory."
"country highway ambience1.wav","Several cars and trucks driving by on a busy road."
"creaky boxcars.wav","A train is passing by on the tracks."
"crackling-rain-fire.wav","It is raining hard and the rain is hitting the ground hard."
"creaky.wav","People are talking in the background as someone opens a door."
"creaking dishwasher_2.wav","Someone is opening a squeaky door and then closing it."
"creeeeek-GAIN_01.wav","Someone is rocking back and forth in an old rocking chair."
"crickets cicadas frogs.wav","Cars are honking in the background as the wind is blowing."
"crows_outdoors_northern87.wav","A large group of people are talking at once."
"crickets in the woods.wav","Crickets chirp loudly as a dog barks in the background."
"crunchy_steps.wav","Small hard objects are being dropped onto a hard surface."
"crossing the river.wav","A person is walking along a gravel path."
"cup.wav","Someone is writing with a marker on a piece of paper."
"crowdfree.wav","A large group of people are talking and cheering."
"descending noise sweep.wav","A high pitched screech that goes up and down in pitch."
"detr01.wav","A synthesizer is playing a song with varying volumes and pitches."
"dogs_berlin.wav","A dog is barking and whining at the same time."
"dishes rattle.wav","Metal objects are being moved around and banged together."
"doing-the-dishes.wav","Dishes and silverware being moved around and scraped."
"dissolvingEffervescentTablet.wav","A bottle is opened and the contents poured out."
"door-squeak-rattle.wav","A door creaks as it is opened and closed."
"dog-drinks-pauses-drinks-pauses-drinks.wav","Water is lapping up against a rocky shore."
"door.of.bar.raining2.wav","A crowd of people are talking while it is raining outside."
"down stars running 3.wav","A person is walking around and then opens a door."
"drip rhythm1.wav","Water is dripping from a faucet into a tub."
"downpipe rain thunder.wav","Rain is pouring down while thunder rumbles in the background."
"dripping taps.wav","A machine hums in the background as water drips and someone coughs."
"dragged-glass-object.wav","Someone is using a marker to write on a piece of paper."
"driveaway.wav","An engine revs and then idles, then revs again and idles again."
"drain-water.wav","Water is running into a sink and down a drain."
"dutch_train_coming2.wav","A subway train is coming to a stop."
"easter morning birdsong.wav","Birds are chirping and singing and a dog is barking in the background."
"fallingbeans.wav","A person is shaking a bottle of liquid."
"el sonido del arbol y la tierra yerlin .wav","A man is speaking while the wind is blowing and people are talking in the background."
"fallingrice1.wav","A coin is dropped into a glass eight times."
"elevator sequence ambience door opens closes descends door opens.wav","A door squeaks as it opens and closes."
"fdv_orage.wav","Thunder rumbles in the distance as rain falls steadily."
"enoesque-Thunder and Rain 1.wav","It is raining and then it starts to thunder."
"fireworks scare birds 150828_0743.wav","A ball bounces on a hard surface while birds chirp in the background."
"fireworks1.wav","Fireworks are going off in the distance."
"food_prep_1_cw.wav","Dishes and silverware clank together as food and oil sizzles."
"flock of geese flying over2.wav","Seagulls are squawking and the wind is blowing."
"footsteps 3.wav","Someone is bouncing a ball on a hard surface."
"foil_expanding_multiple.wav","Someone crumples plastic in a bag, puts the bag down, and crumples plastic again."
"footsteps_2.wav","A hard object is striking another hard object in a rhythmic way."
"foley footsteps - raw.wav","A man is speaking and the wind is blowing lightly."
"forest_ambiance_chepachet_spring_night_2.wav","Crickets are chirping and frogs are croaking in the background."
"forklift1.wav","A truck reverses and beeps as it backs up."
"freight_train_1.wav","A person is walking on a hard surface."
"fountain.wav","Rain is falling heavily on a metal roof."
"fs_brokenMixer302-2.wav","A television turns on and then turns off."
"freight train close by wooded park.wav","A train is coming down the tracks and blowing its horn."
"gasBubblesNoise.wav","Water is dripping from the tap into the tub."
"freight_on_bridge.wav","A train is chugging down the tracks at a steady pace."
"girl playing violin at subway passage 0601_215735_1 XYmics.wav","People are talking in the background as someone plays a violin."
"glass a.wav","A machine is making a high pitched beep."
"greece_naxos_cicadas_3.wav","Crickets are chirping in the night while the wind blows."
"glenhaven_stream.wav","It is raining hard and the rain is hitting the ground hard."
"grifo goteando.wav","Water is dripping from a faucet into a tub."
"greece_melanes_cofee_1.wav","Two men are having a conversation as birds chirp in the background."
"growing pipe(s)-2.wav","An engine is revved up and then turned off several times."
"greece_naxos_cicadas_2.wav","Crickets chirp in the background as a cow moos."
"growling thunder.wav","Thunder rumbles in the distance as birds chirp in the background."
"gully with flowing water.wav","A heavy rain coming down outside with thunder in the background."
"heavy traffic with ambulance siren.wav","A police car is driving down the road with the siren on."
"gym machine 2.wav","A machine is running at a constant speed."
"herumwerkeln im Hintergrund_Holzschleifen.wav","Someone is working in a factory while a machine is running in the background."
"harmonics.wav","Someone is playing a stringed instrument which gets louder as time goes on."
"hfbird6.wav","Someone is playing with a toy that makes squeaking noises."
"heating_far away.wav","Water is dripping from the faucet into the sink."
"hiking 1.wav","A person is walking along a gravel path."
"hort.wav","Water is running and children are talking in the background."
"in_cafe_4.wav","People are talking while dishes and silverware are being moved."
"hostpital-automatic-bed.wav","A lock is being unlocked and then unlocked again."
