"file_name","caption_predicted"
"More waves at Collingwood.wav","The wind is blowing and cars are passing by."
"Movements in the Water.wav","Water drips into a basin filled with water."
"Morning Ride 2.wav","A lawnmower is being used to cut the grass."
"NY subway.wav","A man is speaking while cars are passing by in the background."
"MorningOwlsAug29th2015.wav","Crickets chirp while a dog barks in the background."
"Nature sounds close to garden.wav","Birds chirp in the background as a waterfall rushes by."
"Motor - Water Pump, Small Fountain.wav","A machine is running at a constant speed and then speeds up."
"Neighborhood  Bird Ambiance 3.wav","A variety of birds are chirping and tweeting."
"New Inn.wav","People are talking while dishes and utensils are clanging."
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","Birds are chirping and traffic is flowing in the background."
"New Lift.wav","A door is opened, then the door is closed, then the door is opened again."
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_04.wav","A bird is chirping and a plane is flying overhead."
"Night Frogs.wav","Crickets chirp in the background as a frog croaks in the foreground."
"Ocean Waves 1.wav","Cars drive by on the freeway in the distance."
"Night drive.wav","A car is driving down the road at a steady pace."
"Ocean and Fog Horn.wav","A train is coming down the tracks and honking its horn."
"Ominous Ambience.wav","A high pitched whine is being emitted from a machine."
"Otari Walk.wav","Children are yelling and whistling while adults are talking in the background."
"Opening and Closing Bolt Door.wav","A door is opened and closed three times."
"Outdoor nature sounds.wav","Birds are chirping and a plane is flying overhead."
"OrchardBirds.wav","Birds are chirping and singing in close proximity to each other."
"Outdoors rumble.wav","A machine is running at a constant speed and volume."
"OrchestraTuning1.wav","A violin is playing and then stops while people applaud."
"Outdoors, Cars pass by.wav","Birds chirp in the background as a car speeds by."
"Outside01.wav","Rain is pouring down while birds are chirping in the background."
"POLLA AIGUA 0.16.wav","Someone is walking up the stairs while someone is brushing their teeth."
"Outside02.wav","The wind is blowing and cars are passing by."
"PS3F_FOZ_centro_Mufato_fita_embalagem_tarde.wav","Someone is shuffling through the pages of a book."
"Owls.wav","A dog is barking and a bird is chirping in the background."
"Page turns and book close_open.wav","A person is flipping through the pages of a book."
"Oystercatchers and Chic.wav","A bird is squawking and people are talking in the background."
"PageFlip5.wav","A person is flipping through the pages of a book."
"Paper Blowing.wav","Someone opens a door and closes it, then closes it, then opens and closes the door again."
"Parking Garage - Ambiance, Electrical Hum 1.wav","A large volume of air is moving through an air duct."
"Papyrusatmo.wav","Birds are chirping and a rooster crows in the distance."
"Pasir Panjang Calm Ocean.wav","The wind is blowing and water is splashing and gurgling."
"Pardelas.wav","A baby is crying for food and then the baby starts to cry louder."
"PassingMotorCycles01.wav","A car speeds by and then speeds away into the distance."
"Park 3.wav","Birds chirp in the background as a car passes by."
"Pebbles_Scrape_Drag_Foot.wav","Someone is walking through the snow with boots on."
"Pencil 1.wav","Someone is flipping through the pages of a book."
"Plane Over Traffic.wav","A train is passing by on the tracks."
"Pencil Writing.wav","Someone writes on a piece of paper with a pencil."
"Plastic Chips Wrapper.wav","Paper is being crumpled up and crumpled up."
"Pensol - le Moulin cours d&#39;eau.wav","Water is flowing in a creek at a pretty fast rate."
"Plastic Ruler hit.wav","Someone is clapping their hands over and over again."
"People talking while waiting the bus.wav","A man is speaking to a group of people."
"Playing organ with an open window.wav","Someone is playing a musical instrument while someone is watching a movie."
"Plaza_de_la_Revolucion_risa.wav","People are talking and a dog is barking in the background."
"Prep Rally.wav","A group of people are talking while a horn is honking in the background."
"Popcorn Popping.wav","A hard object is striking another hard object in an irregular fashion."
"Printing Press 4.wav","Rain is falling heavily on a metal roof."
"Pouring Into Glass.wav","A liquid is poured from a container into another container."
"Pulley Sounds.wav","A person is flipping through the pages of a book."
"Power station interior ATM.wav","A machine is running at a constant speed and volume."
"Queen Street Mill, loom running then stops.wav","The rain falls heavily on the tin roof of a house."
"QuietForestSpringEvening.wav","Birds chirp in the trees while the wind blows."
"RG Railing Ring.wav","A cymbal is being played and then it stops."
"R05_0345.wav","Birds are chirping and the wind is blowing."
"RKeaton_EMF366_12_Tearing Thick Paper.wav","A person is flipping through the pages of a book."
"R09_0005 bird ambience.wav","Birds are chirping and cars are passing by on the freeway."
"RNC - St. Paul - 2008-09-02 (normalized).wav","A group of people chant, then a bell rings and the crowd cheers."
"RBH_Household_shower 03.wav","Water is running from a faucet into a sink."
"RYTH_door.wav","People are talking in the background as a door opens and closes."
"Radio Fuzz for Old Radio Broadcast FF233.wav","It is raining and the rain is hitting the ground hard."
"Rain A. Sample Bank 2. 14-4-2010.wav","Birds are chirping in the background as a waterfall rushes by."
"Radio Garble.wav","A radio transmission of a man speaking over a radio."
"Rain Loop with Low-Cut Filter.wav","It is raining and the rain is hitting the ground hard."
"RadioFan.wav","A man is speaking over a television in the background."
"Rain Outside window from the indoor version.wav","Rain is falling heavily on a metal roof."
"Railroad Crossing Japan.wav","A train is passing by on the tracks while a bell is ringing."
"Rain hitting leafs.wav","A person is walking in the rain while it is raining."
"Rain hitting window.wav","A helicopter is flying in the air at a steady pace."
"RainGutter.wav","A person is walking through a tunnel and the wind blows."
"Rain on Window.wav","Rain is falling heavily on a metal roof."
"Rain_Falling_On_Umbrella.wav","It is raining hard and the rain is hitting the ground hard."
"Rain on awning, canopy.wav","Rain is pouring down while thunder rumbles in the background."
"Rain_thunder-20120406-154324.wav","Rain is pouring down while thunder rumbles in the background."
"Rain recording.wav","Rain is pouring down while the wind is blowing."
"Rain_under_tree.wav","It is raining and birds are chirping in the background."
"Red Beach at night - RJ.wav","People are talking in the background as cars drive by."
"Remix of 101980__pyr0x__growl_variants.wav","A person is snoring loudly and continuously in their sleep."
"Reel-to-Reel Tape On Fast Forward.wav","Birds chirp in the background as a song plays."
"RemoteControl.Antique.Zenith.wav","A metal object is being tapped on by someone."
"Regent&#39;s conversation.wav","A group of people are talking and laughing."
"Residential kitchen roomtone, refrigerator fridge hum.wav","A machine is running at a constant speed and volume."
"Remix of 101674__Robinhood76__01906_aluminium_foil_&#39;space-alien radio-static remix&#39;.wav","Birds chirp in the background as the wind blows."
"ResidentialFallNight_crickets.wav","Crickets are chirping and traffic is passing in the background."
"Rio Cadi.wav","Water is flowing down a waterfall at a pretty fast rate."
"Roadside.wav","An airplane is flying in the sky and then it takes off."
"River Alde marsh.wav","Birds chirp in the background as the wind blows."
"Rocks - hits.wav","A hard object is being tapped on another hard object several times."
"River far 1.wav","Water is flowing and birds are chirping in the background."
"Rolling Wind - looping.wav","The wind is really howling at a steady pace."
"Riverdream Water HGain.wav","Rain is pouring down and the wind is blowing."
"Ronda - Fountain near the Town Hall (general) - Fuente cerca del Ayuntamiento (general).wav","Water is flowing down a gutter and into a drain."
"Ronda - The Old Shrine - La antigua Ermita.wav","Birds are chirping and people are talking in the background."
"Running Dirt Tennis Shoes.wav","A person is walking on a hard surface at a steady pace."
"Room Tone Inside a Car.wav","It is raining and the wind is blowing very strong."
"Rushing_water+wind-Rec_Samsung_HMX-F80_Camcorder.wav","Water is flowing down a river at a pretty fast rate."
"RoomTone.wav","A machine is running at a constant speed and then suddenly stops."
"Rynek Warszaski.wav","Birds chirp and children play in the background while people talk."
"Roosters and dogs wake up in the small village of La Preciosita.  A morning in Mexican countryside.wav","A rooster crows six times as a rooster rings twice."
"SFX metal banging.wav","Someone is hammering a metal object into the ground."
"STE-002-dishes_lisbon_restaurant.wav","People are talking in the background as dishes and utensils are clanging."
"STE-034 vatican steps.wav","A group of people are talking and walking."
"STE-011 broadway bridge traffic.wav","Several cars and trucks driving by on a highway."
"STE-037 vatican coridor.wav","People are talking in the background as shoes squeak on the floor."
"STE-018_lisbonbirds.wav","Birds are chirping in the background while a train passes by."
"STE-039 trevi fountain at night.wav","Water is running and people are talking in the background."
"STE-027-edit.wav","A machine is running and a dog is whining."
"STE-041.wav","The wind is blowing at a pretty consistent rate."
"SYnth_NoisesAX8.wav","A person is playing a musical instrument in a room."
"San Francisco Traffic at Powell And O&#39;Farrell.wav","Cars drive by on the street while people talk in the background."
"Saas-Fee Hannig Field 03 100710.wav","The wind is blowing and birds are chirping in the background."
"Santa Motor.wav","An electric saw is cutting through a piece of wood."
"SamyeLing_Drain121102.wav","Water is running into a container filled with water."
"Santas workshop.wav","People are talking while bells are ringing in the background."
"SamyeLing_Pheasant121102.wav","A frog croaks while birds chirp in the background."
"Scops owl&#39;s call in night silence.wav","A bird is making a tweet sound with its mouth."
"Sea Atmosphere.wav","Waves crash against the shoreline as the wind blows."
"Sepang Beach 04.wav","Waves crash against the shoreline as the wind blows."
"Sea sound-3.wav","Waves crash against the shore as the wind blows."
"Serving Water Quickly.wav","A liquid is poured from a container into another container."
"SeaShell_02.wav","Someone is flipping through the pages of a book."
"Sewer outflow to the Baltic sea.wav","Cars are passing by on a nearby road."
"Seashore Atmos LW2.wav","Water is flowing down a gutter and into a drain."
"Shaking Gate.wav","A person jingles their keys together, then jingles their keys back and forth."
"Shaking and dragging of jar with stones.wav","Someone is opening and closing a door with keys."
"ShortCarRain.wav","A car is driving down the road at a steady pace."
"Shanghai Traffic Near Peoples Square.wav","People are talking while cars are driving by."
"Shower Driping Fast to Slow.wav","Someone is using a sewing machine to sew."
"Shed Floor.wav","A person is walking up the stairs and then opens and closes the door."
"Shower Running 01.wav","A shower is running and water is dripping in the background."
"Shinkansen-announcement-3.wav","A woman is speaking over a loudspeaker while people are talking in the background."
"Shower and walk - front.wav","Rain is pouring down and the rain is hitting the ground."
"ShowerAndSoap.wav","Someone washes dishes in a toilet bowl."
"Siren Milan.wav","A police car with its siren on was driving off."
"SilverStarSearchAndRescue.wav","Crickets chirp in the background as an engine runs continuously."
"Sliding doors.wav","A drawer is being pulled open and then closed."
"Sink Drain.wav","Metal objects are being moved around in a container."
"Slow Windchimes.wav","Church bells ring loudly in the distance multiple times."
"Sink and Water.wav","A faucet is turned on and then turned off."
"Small Junk Dropped.wav","Someone is dropping coins into a container that already has coins in it."
"Small plane.wav","A loud, continuous, continuous horn is being blown."
"SonicSnap_GPSUK_Cockerel.wav","Birds chirp in the background as a rooster crows."
"Small watetfall.wav","Rain is pouring down and the wind is blowing."
"SonicSnap_GPSUK_sewing machine.wav","A person is using a saw to cut through a piece of wood."
"Snow crunch.wav","Someone is walking through the snow with boots on."
"Sonido de fondo y trafico.wav","Several cars and trucks driving by on a busy road."
"Snow effects.wav","A zipper is being opened and closed by someone."
"Sound of the wind comes from the tunnel 3.wav","A machine is running at a constant speed and volume."
"Spanish pinball machine in bar.wav","People are talking while pots and pans clang in the background."
"Spring Lambs at Middle Hulme Farm Near Meerbrook.wav","Birds chirp in the background while a goat bleats in the foreground."
"Spirited Away.wav","A train is passing by on the tracks."
"SpringPeepersMarch2012.wav","Crickets are chirping and a frog croaks in the background."
"Spotted Owl2.wav","The wind is blowing through the windows of a building."
"SpringWoodsWarblersPlusDistantGeeseMay52013.wav","Birds are chirping and people are talking in the background."
"Spring Birds Raw (New Jersey).wav","Birds are chirping and singing in the background."
"Squeaky car door.wav","A door creaks as it is opened and closed."
"Squeeky.wav","A door creaks as it is opened and closed several times."
"Stairwell with echo Front.wav","Someone is walking on a wooden floor with boots on."
"St Pauls Bells 1.wav","A train is passing by on the tracks."
"Steam 20.wav","A train is going down the tracks at a steady pace."
"Stadium Wind.wav","The wind is blowing while a siren is going off in the distance."
"Steam Train Coming Into the Station.wav","A train is chugging along the tracks and then steam escapes from the train."
"Staircase walk 1.wav","Someone is walking up the stairs and opening and closing the door."
"Stepping in puddles w ambient rain.wav","A person is walking through a puddle of water."
"Storm Ambience.wav","Rain is pouring down while thunder rumbles in the background."
"Street Ambient (Spain) .wav","People are talking in the background and a baby cries in the foreground."
"Storm coming.wav","It is raining and the rain is hitting the ground."
"Street Market 2.wav","A man is speaking and a crowd of people are talking."
"Stream Honiton.wav","Birds are chirping and cooing while a person is walking."
"Street sounds cars.wav","A tractor trailer takes off from the tractor station."
"Streatham Railway Station and on a Train.wav","A train is coming to a stop on the tracks."
"Street_Car.wav","A train passes by while people are talking in the background."
"Strong wind in trees.wav","The wind is blowing while waves are crashing in the background."
"Sunny afternoon at Wansford on the Nene Valley Railway.wav","A train is passing by on the tracks."
"SuburbRain_Indoor.wav","Cars drive by a single point on the freeway."
"Super Market.wav","Birds chirp in the background as a train passes by."
"Subway-Moscow-013.wav","A train is passing by on the tracks."
"Surf and birds.wav","Waves crash against the shore as birds chirp in the background."
"Sunny Afternoon Suburb Ambiance .wav","A truck passes by and closes its doors."
"Swifts.wav","Birds are chirping and the wind is blowing."
"Swim Meet.wav","Rain is pouring down while people are talking in the background."
"TOILET FLUSH 2.wav","A person talks, and then a toilet flushes."
"T156 Activity 2.2.wav","Water is flowing down a gutter and into a drain."
"TRAIN 1B.wav","A train is coming down the tracks while it is moving."
"THE_RATT21_1.wav","Waves crash against the shore as the wind blows."
"TRAN_Plane_PropSpin_01.wav","A helicopter is flying in the air at a steady pace."
"TIKTOK_1.wav","A clock ticking with a steady beat of ticking."
"Tallarol capnegre.wav","A frog is croaking while people are talking in the background."
"Tapping two metal objects .wav","Someone is hammering on a piece of metal with birds tweeting in the background."
"Texas Coastal Freeway.wav","Several cars and trucks driving by on a busy road."
"Teig ausrollen.wav","Someone is hammering on a piece of wood."
"The Big Circle.wav","A train is coming down the tracks and a bell rings."
"Tenerife_bazaar_2.wav","A group of people are talking and laughing and then a loud bang occurs."
"The Desert Dome (Entrance).wav","Birds are chirping and people are talking in the background."
"Terminal2.wav","A horse is walking in the distance while people are talking in the background."
"The dishwasher.wav","A machine is running at a constant speed and then slows down."
"Thunder - Guangzhou - China - Quiet.wav","Thunder rumbles in the distance as rain falls."
"Tiergarten birds early morning.wav","Many different birds are chirping and singing in close proximity to each other."
"Thunder 03.wav","Thunder rumbles in the distance and fades into the distance."
"Tires car without an engine.wav","Rain is pouring down on a street with vehicles driving by."
"Thunder burst with rain.wav","A thunderstorm rages in the distance as rain falls."
"Toilet Flushaf.wav","A toilet is flushed and the water gushes out."
"Thunder3.wav","The wind is blowing very strong and then it fades as time goes on."
"Toilet Shuffling.wav","A toilet is flushed and the water gurgles as it drains."
"Tools Ratchet.wav","A fishing pole is being reeled with a fishing pole."
"Tractor1 FF654.wav","A machine is running at a constant speed and then slows down."
"Tortured Apple 03.wav","A can is opened and the can is shaken and the can is shaken several times."
"Traffic Ambient.wav","Cars are passing by and then a car speeds by."
"TowerofLondonBeefeater.wav","A man is speaking while the wind is blowing in the background."
"Traffic and pedestrians.wav","Birds chirp in the background as the wind blows."
"ToyEngineIrregular.wav","A saw is being used to cut through an object."
"Traffic.wav","The wind is blowing while traffic is passing in the background."
"Train Horn.wav","A train is blowing its horn as it passes by."
"Train passing by and horning in Romania (Bacau). Close recording.wav","A train passes by and honks its horn."
"Train Pass Koln.wav","A subway train is coming to a stop on the tracks."
"Train passing by in a rail station in Brussels (Schaerbeek).wav","A horn honks once and then a train passes by."
"Train and dog.wav","A train passes by and a dog barks."
"Train stop.wav","A plane is flying overhead and then takes off."
"Train coming in.wav","A train is passing by on the tracks."
"TrainDistantWhistleWithEchoDecember2015.wav","A train is blowing its horn twice in the distance."
"Triumph start and idle.wav","A motorcycle is being started and then turned off."
"Two Diesel Locomotives Pass Slowly, L to R.wav","A train is coming down the tracks and bells are ringing."
"Truck starts and stops_edit.wav","A truck is being started and then turned off."
"Ubud Crickets.wav","Birds chirp in the background as a person walks through the woods."
"Tube - 1 stop to brixton.wav","A train is passing by on the tracks."
"Under water sounds while scuba diving.wav","A large volume of water gurgles as it rushes into a larger body of water."
"Turning on Shower 2_1-2.wav","Water is running from a faucet into a sink."
"Underwater Noise restless 01 140704_0285.wav","Water is being poured into a container that already has water in it."
"Unknown morning sound from foliage-BELZ-Caye Caulker-20091211-LFE-007.wav","A metal object is scraping against another metal object."
"Urban Snow Melt.wav","Water is running from a faucet into a sink."
"Unseathing &amp; Wobble.wav","A person taps several times, then speaks and a bird chirps."
"UrbanHerringGulls.wav","Birds chirp and caw in the trees while a rooster crows in the distance."
"Urban Covered Pathway.wav","Someone is walking down a sidewalk next to a street with cars driving by."
"VA State Fair # 10 (Quieter Crowd Noise).wav","A group of people are talking and a woman is speaking in the background."
"Urban Fountain (San Francisco).wav","Rain is pouring down and people are talking in the background."
"VCR,rewind,opendoor.wav","An electric saw is cutting through a piece of wood."
"Various gasps.wav","A person is breathing heavily and gasping for air."
"WALK_outAndBack_snowDay_01.wav","A person is flipping through the pages of a book."
"Various_Bells_160516_0222.wav","A bicycle bell being rung repeatedly in a pattern."
"WATER DRIPPING ECHO.wav","Water is pouring into a larger body of water."
"Village road.wav","A dog is barking while cars are passing by."
"WOOD CHOPPING_ Chopping hard wood with metal Axe (SFX).wav","Someone is hammering on a piece of wood."
"Voice 036.wav","A baby cries and then stops as the baby continues to cry."
"WS Opening-ClosingDoor(BSROF).wav","A door creaks as it is opened and closed several times."
"WS_20122 [8.3.09] nr drips mono uprocessed.wav","A hard object is striking another hard object in a hollow manner."
"Walking in Kitchen.wav","A person is walking up the stairs and then begins to slow down."
"Waiting for the start and applause.wav","A person coughs, followed by a crowd of people applauding."
"Walking on crunchy snow.wav","Someone is flipping through the pages of a book."
"Walking On Dry Leaves Normalised.wav","A person is walking through the leaves on their feet."
"Walking on gravel.wav","A person is walking through the grass and birds are chirping in the background."
"Walking along Highway.wav","A person is walking on a street with cars driving by."
"Walking on pebble beach.wav","A person is walking through the snow with boots on."
"Walking shingle beach.wav","Someone is flipping through the pages of a book."
"Water at Parika Stelling Guyana.wav","Water sloshes and slurps around in a body of water."
"Wall Clock Ticking.wav","A person is continuously ticking their finger on a clock."
"Water dripping.wav","Water is running into a sink and then the water is turned off."
"WasherSpinCycleWindDown4BeepEndSignal.wav","A train is passing by on the tracks."
"Water drops.wav","Water is dripping from a faucet into a sink."
"WasherSpinCycleWindUp.wav","A machine is running at a constant speed and volume."
"Water in a canal.wav","An airplane is flying in the air at a steady pace."
"Water machine.wav","A faucet is turned on and then turned off."
"Waves on the bay.wav","Water sloshes and slurps around in a body of water."
"WaterBottle.wav","A person shuffles through the pages of a book, then closes the book."
"WavesOnTheShore.wav","Water sloshes and slurps around in a body of water."
"Water_Lapping_River.wav","Water sloshes and slurps around in a body of water."
"Weight machine, gas resistance.wav","A door creaks as it is opened and closed several times."
"Waterfalls_00216.wav","Heavy rain is pouring down from the roof of a house."
"Weinglaser.wav","A metal object hits a metallic object five times."
"Westland Petrels land in their colony at dawn.wav","Footsteps crunch on the ground as the wind blows."
"Wind and Rain.wav","Rain is pouring down and thunder is cracking in the distance."
"Wet_Soggy_Squishy_Footsteps.wav","Someone is brushing their teeth at a pretty consistent rate."
"Wind moaning through gap in door.wav","A car is driving down the road with the windows open."
"Wide Stereo Outdoor Ambience - Birds, distant cars.wav","Birds are chirping and an owl is hooting in the background."
"Wind_Whistling_Dorm_Window.wav","A high pitched whistling sound is being created by someone."
"Wind Chimes On Town Square, Germany.wav","Wind chimes clang together as people talk in the background."
"Wipers .wav","A hard object is being moved across a hard surface."
"Wobbling of paper.wav","A person is walking on a wooden floor that is creaking."
"Wood-burning stove.wav","A motor is running and water is dripping in the background."
"Wood Floor.wav","Someone is walking up the stairs and opening and closing the door."
"Wooden Floor Body Slams.wav","A person is walking up the stairs and opening and closing the door."
"Wood Jostling.wav","A hard object is being dragged across another hard surface."
"_Stream 2 at Krka falls.wav","Water is flowing down a gutter and into a drain."
"Wood Steps.wav","Someone is bouncing a basketball on a hard surface."
"a boy and 2 pigs.wav","A group of people are talking while a pig oinks nearby."
"a flag is waving at the pole.wav","A metal object is striking another metal object in the foreground."
"airplane01.wav","A jet flies by and then flies off into the distance."
"a gentle breeze, wind 6.wav","A police car with its siren on passes by."
"airport general.wav","A woman is giving a speech over a loudspeaker."
"adw018raw.wav","A clock ticking and chiming the ticking of a clock."
"alpine bird under the rain.wav","Birds chirp in the background as traffic passes in the distance."
"affected_population.wav","A crowd of people are talking and a person speaks over a loudspeaker."
"ambientDanger.wav","A synthesizer is playing a song with a nice melody."
"ambienten.wav","The wind howls through the trees as the birds chirp in the background."
"amplitude rich.wav","A radio transmission of a man speaking over a radio."
"ambientphase.wav","Someone is playing a video game with the sound equipment."
"amradiochanging.wav","A radio transmission of a man talking is interrupted by another man talking."
"ambulance and police edinburgh old city.wav","A police car with its siren on passes by."
"ankara_Modlitwy3.wav","A man is singing a song with his voice in the background."
"amolador_pan_pipe.wav","Birds are chirping in the background while a siren blares in the foreground."
"arribaBanderas.wav","A group of people shout, battle cry and scream."
"arriving_montpellier_by_train.wav","A man and woman have a conversation as a train passes by."
"back yard ambience loop 11-06-14.wav","Birds chirp in the background as traffic passes in the distance."
"at the edge of the forest.wav","Rain is pouring down while the wind is blowing in the background."
"background of the side streets of Rhodes, scooter, tourists French and American, grinder.wav","A tractor approaches and then the tractor takes off."
"at the westcoast.wav","Water is flowing and a bird is squawking in the background."
"bag flapping.wav","Paper is being crumpled up and crumpled up."
"auto-rickshaw-trip.wav","A car horn honks several times while a truck engine revs up."
"bands_and_motorbike.wav","A music is played while cars pass by in the background."
"bandung-taxiradio-1.wav","Two men are conversing with each other as a vehicle speeds by in the background."
"basement-stairs.wav","A person is walking on a wooden floor wearing boots."
"bangalore_zug_steht.wav","A machine is running at a constant speed and volume."
"bathroom fan.wav","A machine is running at a constant speed and volume."
"bar crowd.wav","A crowd of people are talking and laughing loudly."
"belgian_brook.wav","Water is flowing in a creek at a pretty fast rate."
"barbacoa_electrica1.wav","Food is sizzling and crackling in a pan."
"bellaromani.wav","A bell is being rung over and over again."
"big pit winder.wav","A vacuum cleaner is being used to clean the floor."
"bird.wav","A person is walking along a path while birds are chirping in the background."
"big-machine-fan.wav","The wind is blowing and the ocean waves are crashing."
"bird_in_rain.wav","Birds chirp in the background as cars drive by."
"bird-chatter4.wav","Birds are chirping and the wind is blowing."
"birds chirping 03 short.wav","Multiple birds chirping back and forth to each other."
"bird-twitter-car.wav","Birds are chirping and a car passes by."
"birds in dunes sunset NL 150510_06.wav","Many different kinds of birds are chirping and singing."
"birds_long.wav","Birds chirp in the trees while a music is played."
"bologna_street1.wav","A group of people are talking to each other."
"birds_stereo.wav","Birds are chirping and singing in the background."
"bowling_basin_2.wav","A car passes by while a clock is ticking."
"birmingham-aston-canal-extractor-fan-background.wav","A machine is running at a constant speed and volume."
"box of valves.wav","A person opens a package, then they open it, then they close the package, then they close the package, then they close the package again."
"bolivar_stan_playing.wav","Children are walking and talking while they are outside."
"boy becomes seagull 20.3.11.wav","People are talking and a car honks its horn."
"breast-pump.wav","A saw is being used to cut through wood."
"bus_leaves.wav","A truck is idling and then revs up its engine."
"bridge.wav","A car is driving down the road and birds are chirping."
"butter_hot_egg_pan.wav","A person is sizzling food in a frying pan."
"bunker drip resonance 1.wav","Someone is brushing their teeth while a fan is running in the background."
"button_drop.wav","A hard object is striking another hard object in an erratic way."
"bus pass.wav","A train approaches and passes by on the tracks."
"buzzing stinging.wav","A swarm of bees are buzzing around and around."
"can.wav","A hard object is being tapped on a hard surface."
"cat hiss yowl.wav","A baby cries and whines and then speaks."
"car dragging limb.wav","A machine is running at a constant speed and then slows down."
"cat_purr_1.wav","A cat purring and meowing in the background."
"carnival_parade_cologne_1.wav","A man is performing a chant to a marching band."
"cats how.wav","A cat is meowing and a door is opened and closed."
"cars over bridge decking.wav","A thunder storm is rumbling in the distance."
"chainsaw vs chestnut tree.wav","A chainsaw is being used to cut wood."
"charchoal drawing on paper.wav","The rain is coming down hard on the street."
"coffee.wav","A person shuffles through the pages of a book."
"circadas-near-casino.wav","A machine is running at a constant speed and volume."
"construction_rubber_mallet_01.wav","A person is walking on a wooden floor at a steady pace."
"cleaning window, glass squeak.wav","A balloon being rubbed causes a high pitched screech"
"container port 01.wav","A machine is running and a metal object is striking another metal object in the background."
"clinking_tiles_01.wav","Someone is jingling a chain while people are talking in the background."
"cookieSheetWiping.wav","A door is opened and closed, then the door is again opened and closed."
"cordsAndPaper.wav","Someone is flipping through the pages of a book."
"creaking train.wav","A train is passing by on the tracks."
"country highway ambience1.wav","Birds are chirping and cars are passing by on the road."
"creaky boxcars.wav","A train is passing by on the tracks."
"crackling-rain-fire.wav","It is raining and the rain is hitting the ground hard."
"creaky.wav","A person is walking and talking while birds chirp in the background."
"creaking dishwasher_2.wav","A creaky door is opened and closed, then the creaky door is opened and closed, then the creaky door is closed again."
"creeeeek-GAIN_01.wav","A door creaks as it is opened and closed."
"crickets cicadas frogs.wav","Ducks are quacking and a train passes by."
"crows_outdoors_northern87.wav","A large group of people are talking to each other."
"crickets in the woods.wav","Crickets chirp in the background while a dog barks in the foreground."
"crunchy_steps.wav","A person is flipping through the pages of a book."
"crossing the river.wav","A person is walking on a hard surface and water is splashing."
"cup.wav","Someone is flipping through the pages of a book."
"crowdfree.wav","A group of people are talking and cheering loudly."
"descending noise sweep.wav","A high pitched screech gets louder as time goes on."
"detr01.wav","A synthesizer is playing a lot of different tones and pitches."
"dogs_berlin.wav","A dog barks and a cow moos in the background."
"dishes rattle.wav","A sewing machine is being used to sew something."
"doing-the-dishes.wav","Dishes are being moved around in a dishwasher."
"dissolvingEffervescentTablet.wav","A bottle is opened and the water is poured."
"door-squeak-rattle.wav","A door creaks as it is opened and closed."
"dog-drinks-pauses-drinks-pauses-drinks.wav","Water is being moved around in a body of water."
"door.of.bar.raining2.wav","People are talking in the background as rain falls in the foreground."
"down stars running 3.wav","A person is walking up the stairs and then closes the door."
"drip rhythm1.wav","Water is dripping from a faucet into a sink."
"downpipe rain thunder.wav","Rain is pouring down while thunder rumbles in the background."
"dripping taps.wav","A person coughs as water drips in the background."
"dragged-glass-object.wav","Someone is drawing with a marker on a piece of paper."
"driveaway.wav","A car revs its engine and takes off into the distance."
"drain-water.wav","Water is flowing down a stream at a constant rate."
"dutch_train_coming2.wav","A train is passing by on the tracks."
"easter morning birdsong.wav","Birds are chirping and singing in the background."
"fallingbeans.wav","A person is using a fishing pole to make a lot of noise."
"el sonido del arbol y la tierra yerlin .wav","A man is speaking while the wind is blowing and people are talking in the background."
"fallingrice1.wav","A bell is being rung over and over again."
"elevator sequence ambience door opens closes descends door opens.wav","Someone opening and closing a squeaky door."
"fdv_orage.wav","Thunder rumbles in the distance as rain falls in the foreground."
"enoesque-Thunder and Rain 1.wav","Rain is pouring down while thunder rumbles in the background."
"fireworks scare birds 150828_0743.wav","Fireworks going off in the distance with birds chirping in the background."
"fireworks1.wav","Fireworks are being set off in the distance."
"food_prep_1_cw.wav","Food is sizzling and being stirred in a pan."
"flock of geese flying over2.wav","Seagulls are squawking and cawing as the wind blows."
"footsteps 3.wav","A person is walking on a hard floor at a steady pace."
"foil_expanding_multiple.wav","Paper is being crumpled up and then turned off."
"footsteps_2.wav","A person is walking up the stairs and then begins to slow down."
"foley footsteps - raw.wav","A man is speaking and the wind is lightly blowing."
"forest_ambiance_chepachet_spring_night_2.wav","Crickets chirp in the background as a frog croaks in the foreground."
"forklift1.wav","A truck beeps as it backs up and drives off."
"freight_train_1.wav","A train is going down the tracks picking up speed."
"fountain.wav","Water is flowing down a gutter and into a drain."
"fs_brokenMixer302-2.wav","A telephone rings and then the telephone rings again and then the telephone rings again."
"freight train close by wooded park.wav","A train approaches and then a train horn blares loudly."
"gasBubblesNoise.wav","Birds chirp in the background as rain falls in the foreground."
"freight_on_bridge.wav","A train is chugging along the tracks at a steady pace."
"girl playing violin at subway passage 0601_215735_1 XYmics.wav","Church bells are ringing while people are talking in the background."
"glass a.wav","A wind instrument is playing a song with a high pitch."
"greece_naxos_cicadas_3.wav","Crickets are chirping and the wind is blowing."
"glenhaven_stream.wav","Rain is pouring down and thunder is cracking in the distance."
"grifo goteando.wav","A faucet is turned on and dribbled two times before the faucet is turned off."
"greece_melanes_cofee_1.wav","Two men are having a conversation as birds chirp in the background."
